Wavelength,Absorbance
190,1774.6708765626
192,2121.88488990068
194,2375.61110407114
196,2525.90990811586
198,2598.21579605341
200,2442.80843436718
202,2021.09553664923
204,1645.53967863321
206,1429.40447479486
208,1363.24195563793
210,1403.28350663185
212,1500.91804563999
214,1630.83799928427
216,1786.28665208817
218,1962.86478638649
220,2138.08164000511
222,2239.62888866663
224,2217.36065298319
226,2048.58722537756
228,1695.46644389629
230,1189.98455256224
232,750.307559967041
234,438.227631151676
236,237.149432301521
238,127.045348286629
240,70.9682479500771
242,48.0436086654663
244,40.6952500343323
246,41.3642153143883
248,46.7967465519905
250,55.819496512413
252,68.8679218292236
254,85.2684676647186
256,106.099911034107
258,131.305046379566
260,159.867562353611
262,192.783609032631
264,229.336336255074
266,267.788626253605
268,307.406671345234
270,344.527617096901
272,379.161648452282
274,408.477559685707
276,419.78008300066
278,404.235295951366
280,376.990087330341
282,346.709810197353
284,287.109293043613
286,192.304745316505
288,103.096276521683
290,46.9016432762146
292,20.1029404997826
294,9.08248126506805
296,4.53969836235046
298,2.51378118991852
300,1.48798525333405
302,0.964082777500152
304,0.683523714542389
306,0.537343323230743
308,0.521451234817505
310,0.578977167606354
312,0.654779374599457
314,0.772677361965179
316,0.928565859794617
318,1.06703490018845
320,1.19727104902267
322,1.34722888469696
324,1.48387998342514
326,1.59651041030884
328,1.71371549367905
330,1.85413658618927
332,1.99825316667557
334,2.13494151830673
336,2.22956389188766
338,2.28875875473022
340,2.32598185539246
342,2.36288458108902
344,2.44943797588348
346,2.50561535358429
348,2.5315061211586
350,2.55650281906128
352,2.57976353168488
354,2.59225070476532
356,2.61577218770981
358,2.60460376739502
360,2.5499165058136
362,2.52062827348709
364,2.48846411705017
366,2.46047228574753
368,2.44700908660889
370,2.39966809749603
372,2.38064676523209
374,2.40518152713776
376,2.3682564496994
378,2.34893709421158
380,2.36754864454269
382,2.35514342784882
384,2.34527885913849
386,2.36165523529053
388,2.35142558813095
390,2.34437733888626
392,2.34317779541016
394,2.33855843544006
396,2.36231088638306
398,2.36281752586365
400,2.34955549240112
402,2.35680490732193
404,2.38148868083954
406,2.33842432498932
408,2.29989737272263
410,2.29343771934509
412,2.271369099617
414,2.30564922094345
416,2.28044390678406
418,2.2394210100174
420,2.28692591190338
422,2.27735191583633
424,2.21579521894455
426,2.20828503370285
428,2.25538015365601
430,2.2546574473381
432,2.18981504440308
434,2.18707323074341
436,2.200648188591
438,2.19614058732986
440,2.18644738197327
442,2.1495446562767
444,2.12831795215607
446,2.121701836586
448,2.16855108737946
450,2.17287987470627
452,2.10024416446686
454,2.04192847013474
456,1.99394673109055
458,2.06079334020615
460,2.14648991823196
462,2.09523737430573
464,1.9991546869278
466,1.98594480752945
468,2.04955786466599
470,2.02950090169907
472,1.95828825235367
474,2.00062990188599
476,2.07765400409698
478,1.97935104370117
480,1.90344452857971
482,1.85038894414902
484,1.86420977115631
486,2.03130394220352
488,2.21084803342819
490,2.18264758586884
492,1.96902453899384
494,1.98022276163101
496,1.99625641107559
498,1.99905037879944
500,2.00945883989334
502,1.99758261442184
504,2.03323364257813
506,2.07486003637314
508,2.06717848777771
510,2.03167647123337
512,1.96902453899384
514,1.97336077690125
516,1.98821723461151
518,1.94169580936432
520,1.91361457109451
522,1.84479355812073
524,1.86906009912491
526,1.96261703968048
528,1.91710144281387
530,1.89173966646194
532,2.02586501836777
534,1.94516777992249
536,1.96164846420288
538,1.86606496572495
540,1.85623019933701
542,1.89310312271118
544,1.92876905202866
546,2.08689272403717
548,2.02920287847519
550,2.03341990709305
552,1.9284263253212
554,1.90360099077225
556,1.89921259880066
558,1.95270776748657
560,1.7823800444603
562,1.77937000989914
564,1.77762657403946
566,1.79892033338547
568,1.67450308799744
570,2.01211124658585
572,1.86795741319656
574,2.04604864120483
576,1.94127112627029
578,2.07912921905518
580,1.98068469762802
582,2.21815705299377
584,2.26642936468124
586,2.16014683246613
588,2.16320157051086
590,2.04189121723175
592,2.01936066150665
594,1.81784480810165
596,1.99335068464279
598,1.69458985328674
600,1.88829004764557
