Wavelength,Absorbance
200,38826459.5
202,23756890.166666668
204,14674050.166666668
206,10780475.666666668
208,9455562.166666668
210,9311666.666666668
212,9907741.666666668
214,11264181.166666668
216,13259913.5
218,15683323.166666668
220,18263803.166666668
222,20513952.833333332
224,22257393.666666668
226,23343738.166666668
228,23554016.666666664
230,22832926.333333336
232,21211332.0
234,18968340.833333336
236,16018066.0
238,12568778.833333332
240,8930232.5
242,5948587.0
244,4030761.166666667
246,2922076.666666667
248,2358888.3333333335
250,2046634.3333333333
252,1872170.8333333333
254,1774075.3333333333
256,1716771.6666666667
258,1684025.1666666667
260,1672606.8333333333
262,1687686.3333333333
264,1718665.1666666667
266,1745027.0
268,1772969.6666666667
270,1805435.6666666667
272,1785820.5
274,1674489.3333333333
276,1537873.1666666667
278,1431733.1666666667
280,1278514.8333333333
282,1004925.8333333334
284,681095.3333333334
286,426449.8333333333
288,276196.1666666667
290,202060.5
292,166460.33333333334
294,146640.33333333334
296,132441.0
298,122951.5
300,117771.0
302,111458.16666666666
304,102730.0
306,95188.66666666667
308,88021.66666666667
310,81986.16666666667
312,78479.33333333333
314,75421.66666666667
316,70840.5
318,67220.5
320,63686.83333333333
322,61893.0
324,59909.66666666667
326,54318.66666666667
328,47611.0
330,44797.5
332,42061.83333333333
334,37754.5
336,36016.66666666667
338,36123.0
340,37511.5
342,36434.16666666667
344,34472.5
346,35878.33333333333
348,37552.66666666667
350,36183.16666666667
352,33395.83333333333
354,32476.66666666667
356,32236.33333333333
358,33101.33333333333
360,35082.16666666667
362,29923.66666666667
364,22404.16666666667
366,22310.0
368,23458.66666666667
370,16733.33333333333
372,12120.833333333328
374,9107.666666666672
376,5657.5
378,7272.8333333333285
380,9600.333333333328
382,8923.666666666672
384,10089.5
386,13267.833333333328
388,9607.5
390,6340.6666666666715
392,5201.0
394,6090.1666666666715
396,11145.166666666672
398,11693.5
400,11067.666666666672
402,12451.166666666672
404,12710.0
406,13093.5
408,10714.833333333328
410,6691.0
412,6849.0
414,9397.0
416,12919.166666666672
418,11993.333333333328
420,11426.166666666672
422,13595.833333333328
424,11024.666666666672
426,8417.333333333328
428,11784.5
430,15177.0
432,12797.666666666672
434,9171.833333333328
436,9917.666666666672
438,10125.0
440,10273.333333333328
442,15373.666666666672
444,17529.83333333333
446,15460.5
448,14021.833333333328
450,14986.0
452,14383.833333333328
454,11246.166666666672
456,9720.0
458,11952.666666666672
460,9923.5
462,7581.0
464,6295.3333333333285
466,9030.166666666672
468,17370.66666666667
470,13920.166666666672
472,10787.333333333328
474,17029.66666666667
476,16740.83333333333
478,12215.833333333328
480,11448.666666666672
482,23807.333333333336
484,48669.0
486,44577.333333333336
488,25733.16666666667
490,17549.66666666667
492,10449.5
494,5738.8333333333285
496,1752.5
498,12194.333333333328
500,19902.5
