Wavelength,Absorbance
200,8581767.0
202,7702243.666666672
204,6539454.166666672
206,5304084.333333328
208,4108383.0
210,3026625.0
212,2138835.3333333284
214,1553226.6666666716
216,1315326.0
218,1283855.6666666716
220,1366007.6666666642
222,1516402.1666666642
224,1719155.1666666642
226,1966566.0
228,2238905.0
230,2535299.666666668
232,2858283.0
234,3174455.666666668
236,3478633.0
238,3729950.333333334
240,3916158.166666666
242,4002823.333333334
244,3974503.666666667
246,3831062.833333333
248,3589991.5
250,3249143.0
252,2836868.0
254,2395081.6666666665
256,1934299.6666666667
258,1507558.3333333333
260,1148457.6666666667
262,882345.6666666666
264,693083.8333333334
266,573164.6666666666
268,505094.6666666667
270,473466.8333333333
272,458619.6666666667
274,450671.6666666667
276,447486.0
278,445014.0
280,434368.8333333333
282,416743.1666666667
284,394991.1666666667
286,370581.1666666667
288,339531.8333333333
290,304524.8333333333
292,264843.0
294,223589.6666666667
296,185795.5
298,154577.16666666666
300,128137.16666666666
302,109364.83333333334
304,97917.5
306,88460.16666666666
308,81009.0
310,74657.66666666666
312,69866.83333333334
314,68938.66666666666
316,68033.33333333334
318,65373.0
320,59457.66666666666
322,55532.83333333334
324,54830.66666666666
326,50864.66666666666
328,45414.33333333334
330,41383.66666666666
332,37421.0
334,32253.833333333343
336,30042.833333333343
338,31519.333333333343
340,31986.5
342,30384.666666666657
344,26226.5
346,23733.833333333343
348,23381.0
350,22690.333333333343
352,20519.333333333343
354,19343.0
356,19462.833333333343
358,20568.5
360,22823.666666666657
362,19360.666666666657
364,15728.333333333343
366,12580.833333333328
368,13079.0
370,13231.833333333328
372,11210.666666666672
374,6644.3333333333285
376,397.1666666666715
378,1505.8333333333285
380,6688.6666666666715
382,7077.0
384,8578.0
386,6765.0
388,2675.1666666666715
390,2456.3333333333285
392,697.3333333333285
394,-686.1666666666715
396,1844.1666666666715
398,5602.1666666666715
400,9428.666666666672
402,10247.166666666672
404,6243.3333333333285
406,7892.8333333333285
408,7195.6666666666715
410,3895.0
412,4573.1666666666715
414,4887.0
416,5762.6666666666715
418,6741.1666666666715
420,5185.1666666666715
422,4636.1666666666715
424,6928.6666666666715
426,6538.5
428,9743.833333333328
430,10296.0
432,9796.833333333328
434,16343.833333333328
436,15928.166666666672
438,6440.6666666666715
440,3529.3333333333285
442,6805.0
444,8630.666666666672
446,11857.166666666672
448,8946.0
450,715.5
452,1668.3333333333285
454,7429.8333333333285
456,12719.166666666672
458,12339.833333333328
460,3381.3333333333285
462,-397.8333333333285
464,2110.3333333333285
466,5451.3333333333285
468,6234.6666666666715
470,7652.3333333333285
472,10422.166666666672
474,9102.0
476,4882.6666666666715
478,3519.8333333333285
480,7042.1666666666715
482,-14130.666666666672
484,-34279.166666666664
486,1549.1666666666642
488,34848.16666666667
490,11962.0
492,4995.6666666666715
494,13886.833333333343
496,19217.333333333343
498,17139.833333333343
500,21496.666666666657
