Wavelength,Absorbance
200,376345271.0
202,387642920.0
204,393753075.0
206,388398647.0
208,363968544.0
210,326074218.0
212,284091344.0
214,241213045.0
216,201355792.0
218,165189954.0
220,134004496.0
222,110860046.0
224,95235760.0
226,86709752.0
228,84966704.0
230,88578034.0
232,96698288.0
234,107818231.0
236,121544280.0
238,136148645.0
240,151372205.0
242,165773488.0
244,178136968.0
246,188489361.0
248,195954474.0
250,200780696.0
252,202588547.0
254,201512221.0
256,197648488.0
258,191329382.0
260,182977220.0
262,173303384.0
264,162261582.0
266,150737067.0
268,139320687.0
270,128298991.0
272,117686336.0
274,107402159.0
276,97200732.0
278,86601871.0
280,75383675.0
282,64151631.0
284,53873615.0
286,44994969.0
288,37332624.0
290,30575588.0
292,24497272.0
294,19494793.0
296,15412575.0
298,12129998.0
300,9363243.0
302,7088806.0
304,5232444.0
306,3830489.0
308,2913188.0
310,2300269.0
312,1862569.9999999998
314,1547464.0
316,1297848.0
318,1113484.0
320,970307.0
322,863877.0
324,788128.9999999999
326,728212.0
328,681762.0
330,646778.0
332,615804.0
334,585852.0
336,561376.0
338,542465.0
340,524130.0
342,505958.0
344,488846.0
346,472686.0
348,459195.0
350,449332.0
352,438103.0
354,427405.0
356,417528.0
358,411563.0
360,405013.0
362,385740.0
364,362289.0
366,340661.0
368,315162.0
370,286184.0
372,269731.0
374,255911.0
376,242209.0
378,234097.0
380,226546.0
382,220861.0
384,211764.0
386,201550.0
388,195564.0
390,189237.0
392,183271.0
394,177024.0
396,170618.0
398,167241.0
400,164585.0
402,157208.0
404,152042.0
406,152050.0
408,148834.0
410,143635.0
412,139670.0
414,135392.0
416,128658.0
418,119990.0
420,113207.0
422,113202.0
424,115491.0
426,110941.0
428,104368.0
430,107372.0
432,108498.0
434,102140.0
436,94537.0
438,86661.0
440,85907.0
442,84959.0
444,78617.0
446,75160.0
448,74967.0
450,74718.0
452,71156.0
454,64901.0
456,60599.0
458,57522.0
460,58576.0
462,57549.0
464,56349.0
466,61167.0
468,66403.0
470,57873.0
472,48554.0
474,50024.0
476,48944.0
478,45328.0
480,41794.0
482,45927.0
484,49870.0
486,54760.0
488,55587.0
490,48728.0
492,50601.0
494,44627.0
496,35419.0
498,30809.0
500,33246.0
