wavelength,absorbance
359,7806320.257376766
360,6944686.569264923
361,6193653.179867186
362,5498859.59292893
363,4915276.36424535
364,4415409.078907788
365,3994600.6619876544
366,3646918.7484074556
367,3294912.5180237265
368,2948471.119362593
369,2613111.498810189
370,2311921.972991902
371,2030992.8543718497
372,1776040.0540314254
373,1548374.8225240957
374,1338072.3494541987
375,1166126.5547628656
376,1017735.5253676148
377,890373.590696378
378,781039.9104510521
379,682707.5025062744
380,601935.7534399234
381,532109.3393452861
382,472090.8728521503
383,416078.3843026825
384,370861.4357822336
385,331516.120948805
386,294115.8799626861
387,265767.19281791605
388,240927.63996252613
389,218515.6964465398
390,197730.84341511404
391,178954.5124380333
392,162282.8489851441
393,147508.7998453416
394,134488.48024009782
395,123021.21013161397
396,113773.33164057825
397,103903.20998677672
398,94027.07796855793
399,85632.27397105274
400,77848.76709670789
401,71434.39517631533
402,65818.8732627113
403,60277.454259303064
404,54330.1666354332
405,49998.11768305274
406,45588.40500767193
407,41274.66862505508
408,39297.34791202847
409,35488.89120362578
410,31776.609874706577
411,29570.524220931155
412,27460.074436663366
413,23356.526132304418
414,20636.515484415046
415,19603.388691777654
416,17070.712537724605
417,16640.148615816892
418,15879.482662938062
419,15304.472245120895
420,15250.954448095981
421,16207.420242732805
422,13712.732874226938
423,13235.684278196684
424,12651.817364061259
425,11827.511342955826
426,11776.161152056084
427,11616.837552006611
428,10252.267277192012
429,9904.837118105432
430,8578.898952372001
431,8293.75059638764
432,7907.601923502167
433,7082.113956059016
434,6324.241744019004
435,5981.155254146812
436,8234.657738464339
437,6704.489555787433
438,6085.278903774422
439,7416.443442472388
440,6481.196689226774
441,7530.540848456774
442,9043.189334531358
443,8074.18478248483
444,6885.683064488061
445,6917.550523496699
446,5085.442365515897
447,6333.955407673035
448,7623.611780795523
449,6919.7252514315405
450,6847.468595584571
451,7268.006043515372
452,5939.627004561837
453,5363.725393877881
454,6600.841108534674
455,6737.4591848061245
456,8160.279362706577
457,8985.391114232
458,8427.172472788676
459,8148.769252719147
460,7636.5108393747505
461,6767.693483987139
462,8055.852009287235
463,7531.889531368302
