Wavelength,Absorbance
200,14754982.833333332
202,15373075.833333332
204,15894236.666666664
206,16129422.333333336
208,15965529.5
210,15258114.333333336
212,13906281.5
214,11939939.666666664
216,9826385.333333336
218,7968419.333333332
220,6589200.833333332
222,5740088.333333332
224,5220617.166666668
226,4872994.666666668
228,4625599.833333332
230,4426876.166666666
232,4256079.833333334
234,4118312.666666666
236,3996658.666666667
238,3868946.333333333
240,3685962.5
242,3414400.6666666665
244,3028733.1666666665
246,2516759.166666667
248,1987843.5
250,1525265.3333333335
252,1208016.3333333333
254,1025587.5
256,923247.8333333334
258,865869.8333333334
260,832509.6666666666
262,814192.5
264,804480.5
266,794433.0
268,780853.8333333334
270,762172.8333333334
272,729193.6666666666
274,688852.8333333334
276,648258.8333333334
278,599893.6666666666
280,531126.6666666666
282,441568.6666666667
284,355180.8333333333
286,290584.1666666667
288,247092.66666666666
290,219582.16666666666
292,201501.0
294,187495.66666666666
296,175363.83333333334
298,165329.5
300,155492.83333333334
302,145986.33333333334
304,135669.3333333333
306,124745.16666666667
308,115482.5
310,108756.5
312,102982.33333333333
314,98371.83333333333
316,94644.33333333333
318,89587.5
320,81549.83333333333
322,75866.0
324,73023.83333333333
326,68245.5
328,61676.66666666667
330,58406.66666666667
332,55770.66666666667
334,51394.0
336,48420.16666666667
338,46802.83333333333
340,48429.0
342,49352.5
344,46153.0
346,45967.0
348,43431.83333333333
350,40004.0
352,38255.66666666667
354,38444.5
356,40250.66666666667
358,40663.0
360,41391.5
362,38050.33333333333
364,32455.83333333333
366,31625.5
368,32028.33333333333
370,27633.0
372,24254.83333333333
374,18708.83333333333
376,14706.333333333328
378,17465.16666666667
380,18671.83333333333
382,16842.0
384,17966.33333333333
386,18397.33333333333
388,16520.33333333333
390,15221.666666666672
392,12342.166666666672
394,12017.166666666672
396,17413.0
398,19587.16666666667
400,19237.33333333333
402,17675.0
404,15295.666666666672
406,15312.0
408,11371.0
410,9445.0
412,10579.333333333328
414,13383.333333333328
416,14990.166666666672
418,12993.333333333328
420,12496.333333333328
422,11468.666666666672
424,13548.333333333328
426,15864.0
428,18940.5
430,21566.16666666667
432,10978.0
434,6495.5
436,15354.666666666672
438,15304.666666666672
440,13474.833333333328
442,16232.166666666672
444,17161.5
446,16902.83333333333
448,14048.166666666672
450,12640.833333333328
452,14853.166666666672
454,13267.833333333328
456,13792.166666666672
458,12628.833333333328
460,8203.666666666672
462,6558.8333333333285
464,3692.0
466,2959.6666666666715
468,11990.5
470,15802.333333333328
472,9642.166666666672
474,17425.0
476,22048.5
478,12719.333333333328
480,7179.0
482,14265.666666666672
484,35324.83333333333
486,40922.16666666667
488,26088.16666666667
490,7124.8333333333285
492,745.3333333333285
494,10622.833333333328
496,15277.166666666672
498,15082.666666666672
500,15627.666666666672
